Country,ISO3Alpha-code,Year,Age_Category,Population_age,age,Annual_population
Syrian Arab Republic,SYR,2016,49,167.7105,49,19193.8335
Syrian Arab Republic,SYR,2016,50,161.044,50,19193.8335
Syrian Arab Republic,SYR,2016,51,154.215,51,19193.8335
Syrian Arab Republic,SYR,2016,52,147.6385,52,19193.8335
Syrian Arab Republic,SYR,2016,53,141.337,53,19193.8335
Syrian Arab Republic,SYR,2016,54,135.229,54,19193.8335
Syrian Arab Republic,SYR,2016,55,129.051,55,19193.8335
Syrian Arab Republic,SYR,2016,56,122.858,56,19193.8335
Syrian Arab Republic,SYR,2016,57,116.8895,57,19193.8335
Syrian Arab Republic,SYR,2016,58,111.4655,58,19193.8335
Syrian Arab Republic,SYR,2016,59,106.3265,59,19193.8335
Syrian Arab Republic,SYR,2016,60,101.065,60,19193.8335
Syrian Arab Republic,SYR,2016,61,95.4755,61,19193.8335
Syrian Arab Republic,SYR,2016,62,89.7395,62,19193.8335
Syrian Arab Republic,SYR,2016,63,84.2315,63,19193.8335
Syrian Arab Republic,SYR,2016,64,78.856,64,19193.8335
Syrian Arab Republic,SYR,2016,65,73.5,65,19193.8335
Syrian Arab Republic,SYR,2016,66,68.273,66,19193.8335
Syrian Arab Republic,SYR,2016,67,67.726,67,19193.8335
Syrian Arab Republic,SYR,2016,68,65.744,68,19193.8335
Syrian Arab Republic,SYR,2016,69,58.2155,69,19193.8335
Syrian Arab Republic,SYR,2016,70,51.6985,70,19193.8335
Syrian Arab Republic,SYR,2016,71,46.9475,71,19193.8335
Syrian Arab Republic,SYR,2016,72,43.0235,72,19193.8335
Syrian Arab Republic,SYR,2016,73,39.9125,73,19193.8335
Syrian Arab Republic,SYR,2016,74,37.2075,74,19193.8335
Syrian Arab Republic,SYR,2016,75,33.809,75,19193.8335
Syrian Arab Republic,SYR,2016,76,30.954,76,19193.8335
Syrian Arab Republic,SYR,2016,77,29.014,77,19193.8335
Syrian Arab Republic,SYR,2016,78,26.5735,78,19193.8335
Syrian Arab Republic,SYR,2016,79,23.502,79,19193.8335
Syrian Arab Republic,SYR,2016,80,20.486,80,19193.8335
Syrian Arab Republic,SYR,2016,81,18.191,81,19193.8335
Syrian Arab Republic,SYR,2016,82,16.5335,82,19193.8335
Syrian Arab Republic,SYR,2016,83,14.889,83,19193.8335
Syrian Arab Republic,SYR,2016,84,12.9295,84,19193.8335
Syrian Arab Republic,SYR,2016,85,10.7925,85,19193.8335
Syrian Arab Republic,SYR,2016,86,8.7425,86,19193.8335
Syrian Arab Republic,SYR,2016,87,6.9255,87,19193.8335
Syrian Arab Republic,SYR,2016,88,5.4125,88,19193.8335
Syrian Arab Republic,SYR,2016,89,4.0795,89,19193.8335
Syrian Arab Republic,SYR,2016,90,2.9415,90,19193.8335
Syrian Arab Republic,SYR,2016,91,2.0635,91,19193.8335
Syrian Arab Republic,SYR,2016,92,1.4045,92,19193.8335
Syrian Arab Republic,SYR,2016,93,0.934,93,19193.8335
Syrian Arab Republic,SYR,2016,94,0.6045,94,19193.8335
Syrian Arab Republic,SYR,2016,95,0.377,95,19193.8335
Syrian Arab Republic,SYR,2016,96,0.2215,96,19193.8335
Syrian Arab Republic,SYR,2016,97,0.122,97,19193.8335
Syrian Arab Republic,SYR,2016,98,0.0655,98,19193.8335
Syrian Arab Republic,SYR,2016,99,0.0345,99,19193.8335
Syrian Arab Republic,SYR,2016,100,0.0315,100,19193.8335
Syrian Arab Republic,SYR,2017,0,366.3015,0,19224.668
Syrian Arab Republic,SYR,2017,1,375.326,1,19224.668
Syrian Arab Republic,SYR,2017,2,407.9895,2,19224.668
Syrian Arab Republic,SYR,2017,3,463.762,3,19224.668
Syrian Arab Republic,SYR,2017,4,517.347,4,19224.668
Syrian Arab Republic,SYR,2017,5,547.0635,5,19224.668
Syrian Arab Republic,SYR,2017,6,562.5975,6,19224.668
Syrian Arab Republic,SYR,2017,7,571.8055,7,19224.668
Syrian Arab Republic,SYR,2017,8,584.0545,8,19224.668
Syrian Arab Republic,SYR,2017,9,577.6985,9,19224.668
Syrian Arab Republic,SYR,2017,10,544.867,10,19224.668
Syrian Arab Republic,SYR,2017,11,521.8035,11,19224.668
Syrian Arab Republic,SYR,2017,12,512.6125,12,19224.668
Syrian Arab Republic,SYR,2017,13,505.48,13,19224.668
Syrian Arab Republic,SYR,2017,14,498.3125,14,19224.668
Syrian Arab Republic,SYR,2017,15,488.5925,15,19224.668
Syrian Arab Republic,SYR,2017,16,472.7255,16,19224.668
Syrian Arab Republic,SYR,2017,17,448.7615,17,19224.668
Syrian Arab Republic,SYR,2017,18,418.7115,18,19224.668
Syrian Arab Republic,SYR,2017,19,385.3825,19,19224.668
Syrian Arab Republic,SYR,2017,20,352.373,20,19224.668
Syrian Arab Republic,SYR,2017,21,320.7435,21,19224.668
Syrian Arab Republic,SYR,2017,22,289.818,22,19224.668
Syrian Arab Republic,SYR,2017,23,260.9825,23,19224.668
Syrian Arab Republic,SYR,2017,24,236.7515,24,19224.668
Syrian Arab Republic,SYR,2017,25,221.86,25,19224.668
Syrian Arab Republic,SYR,2017,26,216.4005,26,19224.668
Syrian Arab Republic,SYR,2017,27,216.2665,27,19224.668
Syrian Arab Republic,SYR,2017,28,220.24,28,19224.668
Syrian Arab Republic,SYR,2017,29,225.8185,29,19224.668
Syrian Arab Republic,SYR,2017,30,229.747,30,19224.668
Syrian Arab Republic,SYR,2017,31,231.064,31,19224.668
Syrian Arab Republic,SYR,2017,32,230.2335,32,19224.668
Syrian Arab Republic,SYR,2017,33,228.9985,33,19224.668
Syrian Arab Republic,SYR,2017,34,226.991,34,19224.668
Syrian Arab Republic,SYR,2017,35,226.1465,35,19224.668
Syrian Arab Republic,SYR,2017,36,227.1785,36,19224.668
Syrian Arab Republic,SYR,2017,37,226.9645,37,19224.668
Syrian Arab Republic,SYR,2017,38,225.264,38,19224.668
Syrian Arab Republic,SYR,2017,39,222.341,39,19224.668
Syrian Arab Republic,SYR,2017,40,217.5555,40,19224.668
Syrian Arab Republic,SYR,2017,41,211.815,41,19224.668
Syrian Arab Republic,SYR,2017,42,206.451,42,19224.668
Syrian Arab Republic,SYR,2017,43,201.2865,43,19224.668
Syrian Arab Republic,SYR,2017,44,196.3755,44,19224.668
Syrian Arab Republic,SYR,2017,45,191.823,45,19224.668
Syrian Arab Republic,SYR,2017,46,187.3535,46,19224.668
Syrian Arab Republic,SYR,2017,47,182.0605,47,19224.668
Syrian Arab Republic,SYR,2017,48,176.324,48,19224.668
Syrian Arab Republic,SYR,2017,49,170.928,49,19224.668
Syrian Arab Republic,SYR,2017,50,165.143,50,19224.668
Syrian Arab Republic,SYR,2017,51,158.5675,51,19224.668
Syrian Arab Republic,SYR,2017,52,151.819,52,19224.668
Syrian Arab Republic,SYR,2017,53,145.304,53,19224.668
Syrian Arab Republic,SYR,2017,54,139.0445,54,19224.668
Syrian Arab Republic,SYR,2017,55,132.9615,55,19224.668
Syrian Arab Republic,SYR,2017,56,126.8015,56,19224.668
Syrian Arab Republic,SYR,2017,57,120.6255,57,19224.668
Syrian Arab Republic,SYR,2017,58,114.673,58,19224.668
Syrian Arab Republic,SYR,2017,59,109.259,59,19224.668
Syrian Arab Republic,SYR,2017,60,104.124,60,19224.668
Syrian Arab Republic,SYR,2017,61,98.8675,61,19224.668
Syrian Arab Republic,SYR,2017,62,93.285,62,19224.668
Syrian Arab Republic,SYR,2017,63,87.5535,63,19224.668
Syrian Arab Republic,SYR,2017,64,82.0395,64,19224.668
Syrian Arab Republic,SYR,2017,65,76.647,65,19224.668
Syrian Arab Republic,SYR,2017,66,71.2745,66,19224.668
Syrian Arab Republic,SYR,2017,67,66.0325,67,19224.668
Syrian Arab Republic,SYR,2017,68,65.312,68,19224.668
Syrian Arab Republic,SYR,2017,69,63.19,69,19224.668
Syrian Arab Republic,SYR,2017,70,55.7425,70,19224.668
Syrian Arab Republic,SYR,2017,71,49.2995,71,19224.668
Syrian Arab Republic,SYR,2017,72,44.5835,72,19224.668
Syrian Arab Republic,SYR,2017,73,40.682,73,19224.668
Syrian Arab Republic,SYR,2017,74,37.5765,74,19224.668
Syrian Arab Republic,SYR,2017,75,34.866,75,19224.668
Syrian Arab Republic,SYR,2017,76,31.505,76,19224.668
Syrian Arab Republic,SYR,2017,77,28.6595,77,19224.668
Syrian Arab Republic,SYR,2017,78,26.668,78,19224.668
Syrian Arab Republic,SYR,2017,79,24.2045,79,19224.668
Syrian Arab Republic,SYR,2017,80,21.1765,80,19224.668
Syrian Arab Republic,SYR,2017,81,18.3515,81,19224.668
Syrian Arab Republic,SYR,2017,82,16.091,82,19224.668
Syrian Arab Republic,SYR,2017,83,14.4285,83,19224.668
Syrian Arab Republic,SYR,2017,84,12.8055,84,19224.668
Syrian Arab Republic,SYR,2017,85,10.9465,85,19224.668
Syrian Arab Republic,SYR,2017,86,8.9845,86,19224.668
Syrian Arab Republic,SYR,2017,87,7.1435,87,19224.668
Syrian Arab Republic,SYR,2017,88,5.544,88,19224.668
Syrian Arab Republic,SYR,2017,89,4.235,89,19224.668
Syrian Arab Republic,SYR,2017,90,3.1135,90,19224.668
Syrian Arab Republic,SYR,2017,91,2.1855,91,19224.668
Syrian Arab Republic,SYR,2017,92,1.4895,92,19224.668
Syrian Arab Republic,SYR,2017,93,0.9815,93,19224.668
Syrian Arab Republic,SYR,2017,94,0.6305,94,19224.668
Syrian Arab Republic,SYR,2017,95,0.394,95,19224.668
Syrian Arab Republic,SYR,2017,96,0.235,96,19224.668
Syrian Arab Republic,SYR,2017,97,0.1325,97,19224.668
Syrian Arab Republic,SYR,2017,98,0.07,98,19224.668
Syrian Arab Republic,SYR,2017,99,0.036,99,19224.668
Syrian Arab Republic,SYR,2017,100,0.033,100,19224.668
Syrian Arab Republic,SYR,2018,0,368.5195,0,19577.845
Syrian Arab Republic,SYR,2018,1,366.116,1,19577.845
Syrian Arab Republic,SYR,2018,2,375.0665,2,19577.845
Syrian Arab Republic,SYR,2018,3,407.893,3,19577.845
Syrian Arab Republic,SYR,2018,4,463.6565,4,19577.845
Syrian Arab Republic,SYR,2018,5,517.2205,5,19577.845
Syrian Arab Republic,SYR,2018,6,546.947,6,19577.845
Syrian Arab Republic,SYR,2018,7,562.4935,7,19577.845
Syrian Arab Republic,SYR,2018,8,571.707,8,19577.845
Syrian Arab Republic,SYR,2018,9,583.961,9,19577.845
Syrian Arab Republic,SYR,2018,10,577.635,10,19577.845
Syrian Arab Republic,SYR,2018,11,544.873,11,19577.845
Syrian Arab Republic,SYR,2018,12,521.9215,12,19577.845
Syrian Arab Republic,SYR,2018,13,512.896,13,19577.845
Syrian Arab Republic,SYR,2018,14,505.9925,14,19577.845
Syrian Arab Republic,SYR,2018,15,499.119,15,19577.845
Syrian Arab Republic,SYR,2018,16,489.756,16,19577.845
Syrian Arab Republic,SYR,2018,17,474.294,17,19577.845
Syrian Arab Republic,SYR,2018,18,450.731,18,19577.845
Syrian Arab Republic,SYR,2018,19,421.012,19,19577.845
Syrian Arab Republic,SYR,2018,20,387.945,20,19577.845
Syrian Arab Republic,SYR,2018,21,355.1585,21,19577.845
Syrian Arab Republic,SYR,2018,22,323.745,22,19577.845
Syrian Arab Republic,SYR,2018,23,293.0235,23,19577.845
Syrian Arab Republic,SYR,2018,24,264.3265,24,19577.845
Syrian Arab Republic,SYR,2018,25,240.1405,25,19577.845
Syrian Arab Republic,SYR,2018,26,225.1905,26,19577.845
Syrian Arab Republic,SYR,2018,27,219.589,27,19577.845
Syrian Arab Republic,SYR,2018,28,219.2625,28,19577.845
Syrian Arab Republic,SYR,2018,29,223.0175,29,19577.845
Syrian Arab Republic,SYR,2018,30,228.3705,30,19577.845
Syrian Arab Republic,SYR,2018,31,232.077,31,19577.845
Syrian Arab Republic,SYR,2018,32,233.1805,32,19577.845
Syrian Arab Republic,SYR,2018,33,232.1385,33,19577.845
Syrian Arab Republic,SYR,2018,34,230.6935,34,19577.845
Syrian Arab Republic,SYR,2018,35,228.4865,35,19577.845
Syrian Arab Republic,SYR,2018,36,227.4435,36,19577.845
Syrian Arab Republic,SYR,2018,37,228.2795,37,19577.845
Syrian Arab Republic,SYR,2018,38,227.884,38,19577.845
Syrian Arab Republic,SYR,2018,39,226.018,39,19577.845
Syrian Arab Republic,SYR,2018,40,222.941,40,19577.845
Syrian Arab Republic,SYR,2018,41,218.018,41,19577.845
Syrian Arab Republic,SYR,2018,42,212.145,42,19577.845
Syrian Arab Republic,SYR,2018,43,206.6495,43,19577.845
Syrian Arab Republic,SYR,2018,44,201.357,44,19577.845
Syrian Arab Republic,SYR,2018,45,196.3215,45,19577.845
Syrian Arab Republic,SYR,2018,46,191.648,46,19577.845
Syrian Arab Republic,SYR,2018,47,187.0615,47,19577.845
Syrian Arab Republic,SYR,2018,48,181.6645,48,19577.845
Syrian Arab Republic,SYR,2018,49,175.833,49,19577.845
Syrian Arab Republic,SYR,2018,50,170.346,50,19577.845
Syrian Arab Republic,SYR,2018,51,164.477,51,19577.845
Syrian Arab Republic,SYR,2018,52,157.8265,52,19577.845
Syrian Arab Republic,SYR,2018,53,151.002,53,19577.845
Syrian Arab Republic,SYR,2018,54,144.404,54,19577.845
Syrian Arab Republic,SYR,2018,55,138.056,55,19577.845
Syrian Arab Republic,SYR,2018,56,131.883,56,19577.845
Syrian Arab Republic,SYR,2018,57,125.6415,57,19577.845
Syrian Arab Republic,SYR,2018,58,119.3915,58,19577.845
Syrian Arab Republic,SYR,2018,59,113.3705,59,19577.845
Syrian Arab Republic,SYR,2018,60,107.8865,60,19577.845
Syrian Arab Republic,SYR,2018,61,102.681,61,19577.845
Syrian Arab Republic,SYR,2018,62,97.357,62,19577.845
Syrian Arab Republic,SYR,2018,63,91.7135,63,19577.845
Syrian Arab Republic,SYR,2018,64,85.922,64,19577.845
Syrian Arab Republic,SYR,2018,65,80.3425,65,19577.845
Syrian Arab Republic,SYR,2018,66,74.885,66,19577.845
Syrian Arab Republic,SYR,2018,67,69.454,67,19577.845
Syrian Arab Republic,SYR,2018,68,64.1585,68,19577.845
Syrian Arab Republic,SYR,2018,69,63.223,69,19577.845
Syrian Arab Republic,SYR,2018,70,60.934,70,19577.845
Syrian Arab Republic,SYR,2018,71,53.5535,71,19577.845
Syrian Arab Republic,SYR,2018,72,47.1775,72,19577.845
Syrian Arab Republic,SYR,2018,73,42.4885,73,19577.845
Syrian Arab Republic,SYR,2018,74,38.604,74,19577.845
Syrian Arab Republic,SYR,2018,75,35.49,75,19577.845
Syrian Arab Republic,SYR,2018,76,32.758,76,19577.845
Syrian Arab Republic,SYR,2018,77,29.415,77,19577.845
Syrian Arab Republic,SYR,2018,78,26.5605,78,19577.845
Syrian Arab Republic,SYR,2018,79,24.502,79,19577.845
Syrian Arab Republic,SYR,2018,80,22.017,80,19577.845
Syrian Arab Republic,SYR,2018,81,18.981,81,19577.845
Syrian Arab Republic,SYR,2018,82,16.243,82,19577.845
Syrian Arab Republic,SYR,2018,83,14.0525,83,19577.845
Syrian Arab Republic,SYR,2018,84,12.421,84,19577.845
Syrian Arab Republic,SYR,2018,85,10.854,85,19577.845
Syrian Arab Republic,SYR,2018,86,9.123,86,19577.845
Syrian Arab Republic,SYR,2018,87,7.351,87,19577.845
Syrian Arab Republic,SYR,2018,88,5.7285,88,19577.845
Syrian Arab Republic,SYR,2018,89,4.3465,89,19577.845
Syrian Arab Republic,SYR,2018,90,3.239,90,19577.845
Syrian Arab Republic,SYR,2018,91,2.319,91,19577.845
Syrian Arab Republic,SYR,2018,92,1.5825,92,19577.845
Syrian Arab Republic,SYR,2018,93,1.045,93,19577.845
Syrian Arab Republic,SYR,2018,94,0.6655,94,19577.845
Syrian Arab Republic,SYR,2018,95,0.4125,95,19577.845
Syrian Arab Republic,SYR,2018,96,0.247,96,19577.845
Syrian Arab Republic,SYR,2018,97,0.142,97,19577.845
Syrian Arab Republic,SYR,2018,98,0.0765,98,19577.845
Syrian Arab Republic,SYR,2018,99,0.039,99,19577.845
Syrian Arab Republic,SYR,2018,100,0.036,100,19577.845
Syrian Arab Republic,SYR,2019,0,387.554,0,20353.534
Syrian Arab Republic,SYR,2019,1,374.018,1,20353.534
Syrian Arab Republic,SYR,2019,2,370.8205,2,20353.534
Syrian Arab Republic,SYR,2019,3,379.202,3,20353.534
Syrian Arab Republic,SYR,2019,4,411.4265,4,20353.534
Syrian Arab Republic,SYR,2019,5,466.626,5,20353.534
Syrian Arab Republic,SYR,2019,6,519.722,6,20353.534
Syrian Arab Republic,SYR,2019,7,549.067,7,20353.534
Syrian Arab Republic,SYR,2019,8,564.2955,8,20353.534
Syrian Arab Republic,SYR,2019,9,573.2595,9,20353.534
Syrian Arab Republic,SYR,2019,10,585.363,10,20353.534
Syrian Arab Republic,SYR,2019,11,579.089,11,20353.534
Syrian Arab Republic,SYR,2019,12,546.7085,12,20353.534
Syrian Arab Republic,SYR,2019,13,524.582,13,20353.534
Syrian Arab Republic,SYR,2019,14,516.8995,14,20353.534
Syrian Arab Republic,SYR,2019,15,511.8445,15,20353.534
Syrian Arab Republic,SYR,2019,16,507.203,16,20353.534
Syrian Arab Republic,SYR,2019,17,500.2615,17,20353.534
Syrian Arab Republic,SYR,2019,18,487.18,18,20353.534
Syrian Arab Republic,SYR,2019,19,465.747,19,20353.534
Syrian Arab Republic,SYR,2019,20,437.783,20,20353.534
Syrian Arab Republic,SYR,2019,21,406.0525,21,20353.534
Syrian Arab Republic,SYR,2019,22,374.1795,22,20353.534
Syrian Arab Republic,SYR,2019,23,343.275,23,20353.534
Syrian Arab Republic,SYR,2019,24,312.6775,24,20353.534
Syrian Arab Republic,SYR,2019,25,283.7655,25,20353.534
Syrian Arab Republic,SYR,2019,26,259.085,26,20353.534
Syrian Arab Republic,SYR,2019,27,243.415,27,20353.534
Syrian Arab Republic,SYR,2019,28,236.9345,28,20353.534
Syrian Arab Republic,SYR,2019,29,235.634,29,20353.534
Syrian Arab Republic,SYR,2019,30,238.362,30,20353.534
Syrian Arab Republic,SYR,2019,31,242.672,31,20353.534
Syrian Arab Republic,SYR,2019,32,245.3455,32,20353.534
Syrian Arab Republic,SYR,2019,33,245.443,33,20353.534
Syrian Arab Republic,SYR,2019,34,243.435,34,20353.534
Syrian Arab Republic,SYR,2019,35,241.068,35,20353.534
Syrian Arab Republic,SYR,2019,36,237.9915,36,20353.534
Syrian Arab Republic,SYR,2019,37,236.1255,37,20353.534
Syrian Arab Republic,SYR,2019,38,236.184,38,20353.534
Syrian Arab Republic,SYR,2019,39,235.068,39,20353.534
Syrian Arab Republic,SYR,2019,40,232.532,40,20353.534
Syrian Arab Republic,SYR,2019,41,228.835,41,20353.534
Syrian Arab Republic,SYR,2019,42,223.3385,42,20353.534
Syrian Arab Republic,SYR,2019,43,216.934,43,20353.534
Syrian Arab Republic,SYR,2019,44,210.941,44,20353.534
Syrian Arab Republic,SYR,2019,45,205.185,45,20353.534
Syrian Arab Republic,SYR,2019,46,199.7175,46,20353.534
Syrian Arab Republic,SYR,2019,47,194.6405,47,20353.534
Syrian Arab Republic,SYR,2019,48,189.682,48,20353.534
Syrian Arab Republic,SYR,2019,49,183.9445,49,20353.534
Syrian Arab Republic,SYR,2019,50,177.7995,50,20353.534
Syrian Arab Republic,SYR,2019,51,172.0195,51,20353.534
Syrian Arab Republic,SYR,2019,52,165.879,52,20353.534
Syrian Arab Republic,SYR,2019,53,158.979,53,20353.534
Syrian Arab Republic,SYR,2019,54,151.9155,54,20353.534
Syrian Arab Republic,SYR,2019,55,145.088,55,20353.534
Syrian Arab Republic,SYR,2019,56,138.521,56,20353.534
Syrian Arab Republic,SYR,2019,57,132.1445,57,20353.534
Syrian Arab Republic,SYR,2019,58,125.7145,58,20353.534
Syrian Arab Republic,SYR,2019,59,119.294,59,20353.534
Syrian Arab Republic,SYR,2019,60,113.1155,60,20353.534
Syrian Arab Republic,SYR,2019,61,107.476,61,20353.534
Syrian Arab Republic,SYR,2019,62,102.119,62,20353.534
Syrian Arab Republic,SYR,2019,63,96.652,63,20353.534
Syrian Arab Republic,SYR,2019,64,90.8745,64,20353.534
Syrian Arab Republic,SYR,2019,65,84.9595,65,20353.534
Syrian Arab Republic,SYR,2019,66,79.2575,66,20353.534
Syrian Arab Republic,SYR,2019,67,73.6855,67,20353.534
Syrian Arab Republic,SYR,2019,68,68.1505,68,20353.534
Syrian Arab Republic,SYR,2019,69,62.7625,69,20353.534
Syrian Arab Republic,SYR,2019,70,61.576,70,20353.534
Syrian Arab Republic,SYR,2019,71,59.1055,71,20353.534
Syrian Arab Republic,SYR,2019,72,51.771,72,20353.534
Syrian Arab Republic,SYR,2019,73,45.4405,73,20353.534
Syrian Arab Republic,SYR,2019,74,40.7575,74,20353.534
Syrian Arab Republic,SYR,2019,75,36.8635,75,20353.534
Syrian Arab Republic,SYR,2019,76,33.711,76,20353.534
Syrian Arab Republic,SYR,2019,77,30.928,77,20353.534
Syrian Arab Republic,SYR,2019,78,27.579,78,20353.534
Syrian Arab Republic,SYR,2019,79,24.7,79,20353.534
Syrian Arab Republic,SYR,2019,80,22.573,80,20353.534
Syrian Arab Republic,SYR,2019,81,19.7925,81,20353.534
Syrian Arab Republic,SYR,2019,82,16.857,82,20353.534
Syrian Arab Republic,SYR,2019,83,14.2375,83,20353.534
Syrian Arab Republic,SYR,2019,84,12.146,84,20353.534
Syrian Arab Republic,SYR,2019,85,10.576,85,20353.534
Syrian Arab Republic,SYR,2019,86,9.0905,86,20353.534
Syrian Arab Republic,SYR,2019,87,7.505,87,20353.534
Syrian Arab Republic,SYR,2019,88,5.9305,88,20353.534
Syrian Arab Republic,SYR,2019,89,4.5225,89,20353.534
Syrian Arab Republic,SYR,2019,90,3.3505,90,20353.534
Syrian Arab Republic,SYR,2019,91,2.4345,91,20353.534
Syrian Arab Republic,SYR,2019,92,1.696,92,20353.534
Syrian Arab Republic,SYR,2019,93,1.1235,93,20353.534
Syrian Arab Republic,SYR,2019,94,0.7185,94,20353.534
Syrian Arab Republic,SYR,2019,95,0.442,95,20353.534
Syrian Arab Republic,SYR,2019,96,0.264,96,20353.534
Syrian Arab Republic,SYR,2019,97,0.1525,97,20353.534
Syrian Arab Republic,SYR,2019,98,0.084,98,20353.534
Syrian Arab Republic,SYR,2019,99,0.044,99,20353.534
Syrian Arab Republic,SYR,2019,100,0.04,100,20353.534
Syrian Arab Republic,SYR,2020,0,417.617,0,21049.429
Syrian Arab Republic,SYR,2020,1,391.6895,1,21049.429
Syrian Arab Republic,SYR,2020,2,377.697,2,21049.429
Syrian Arab Republic,SYR,2020,3,374.0585,3,21049.429
Syrian Arab Republic,SYR,2020,4,382.001,4,21049.429
Syrian Arab Republic,SYR,2020,5,413.812,5,21049.429
Syrian Arab Republic,SYR,2020,6,468.6385,6,21049.429
Syrian Arab Republic,SYR,2020,7,521.418,7,21049.429
Syrian Arab Republic,SYR,2020,8,550.5045,8,21049.429
Syrian Arab Republic,SYR,2020,9,565.528,9,21049.429
Syrian Arab Republic,SYR,2020,10,574.368,10,21049.429
Syrian Arab Republic,SYR,2020,11,586.488,11,21049.429
Syrian Arab Republic,SYR,2020,12,580.4845,12,21049.429
Syrian Arab Republic,SYR,2020,13,548.7325,13,21049.429
Syrian Arab Republic,SYR,2020,14,527.6345,14,21049.429
Syrian Arab Republic,SYR,2020,15,521.368,15,21049.429
Syrian Arab Republic,SYR,2020,16,518.0185,16,21049.429
Syrian Arab Republic,SYR,2020,17,515.225,17,21049.429
Syrian Arab Republic,SYR,2020,18,510.093,18,21049.429
Syrian Arab Republic,SYR,2020,19,498.6325,19,21049.429
Syrian Arab Republic,SYR,2020,20,478.535,20,21049.429
Syrian Arab Republic,SYR,2020,21,451.5855,21,21049.429
Syrian Arab Republic,SYR,2020,22,420.5455,22,21049.429
Syrian Arab Republic,SYR,2020,23,389.048,23,21049.429
Syrian Arab Republic,SYR,2020,24,358.2295,24,21049.429
Syrian Arab Republic,SYR,2020,25,327.4665,25,21049.429
Syrian Arab Republic,SYR,2020,26,298.1845,26,21049.429
Syrian Arab Republic,SYR,2020,27,272.974,27,21049.429
Syrian Arab Republic,SYR,2020,28,256.653,28,21049.429
Syrian Arab Republic,SYR,2020,29,249.4385,29,21049.429
Syrian Arab Republic,SYR,2020,30,247.361,30,21049.429
Syrian Arab Republic,SYR,2020,31,249.2935,31,21049.429
Syrian Arab Republic,SYR,2020,32,252.8115,32,21049.429
Syrian Arab Republic,SYR,2020,33,254.7115,33,21049.429
Syrian Arab Republic,SYR,2020,34,254.0685,34,21049.429
Syrian Arab Republic,SYR,2020,35,251.3565,35,21049.429
Syrian Arab Republic,SYR,2020,36,248.322,36,21049.429
Syrian Arab Republic,SYR,2020,37,244.62,37,21049.429
Syrian Arab Republic,SYR,2020,38,242.161,38,21049.429
Syrian Arab Republic,SYR,2020,39,241.6635,39,21049.429
Syrian Arab Republic,SYR,2020,40,240.027,40,21049.429
Syrian Arab Republic,SYR,2020,41,237.008,41,21049.429
Syrian Arab Republic,SYR,2020,42,232.861,42,21049.429
Syrian Arab Republic,SYR,2020,43,226.9485,43,21049.429
Syrian Arab Republic,SYR,2020,44,220.1545,44,21049.429
Syrian Arab Republic,SYR,2020,45,213.7975,45,21049.429
Syrian Arab Republic,SYR,2020,46,207.699,46,21049.429
Syrian Arab Republic,SYR,2020,47,201.912,47,21049.429
Syrian Arab Republic,SYR,2020,48,196.5375,48,21049.429
Syrian Arab Republic,SYR,2020,49,191.3,49,21049.429
Syrian Arab Republic,SYR,2020,50,185.3055,50,21049.429
Syrian Arab Republic,SYR,2020,51,178.924,51,21049.429
Syrian Arab Republic,SYR,2020,52,172.9165,52,21049.429
Syrian Arab Republic,SYR,2020,53,166.562,53,21049.429
Syrian Arab Republic,SYR,2020,54,159.4595,54,21049.429
Syrian Arab Republic,SYR,2020,55,152.202,55,21049.429
Syrian Arab Republic,SYR,2020,56,145.19,56,21049.429
Syrian Arab Republic,SYR,2020,57,138.447,57,21049.429
Syrian Arab Republic,SYR,2020,58,131.9055,58,21049.429
Syrian Arab Republic,SYR,2020,59,125.324,59,21049.429
Syrian Arab Republic,SYR,2020,60,118.764,60,21049.429
Syrian Arab Republic,SYR,2020,61,112.4515,61,21049.429
Syrian Arab Republic,SYR,2020,62,106.678,62,21049.429
Syrian Arab Republic,SYR,2020,63,101.186,63,21049.429
Syrian Arab Republic,SYR,2020,64,95.588,64,21049.429
Syrian Arab Republic,SYR,2020,65,89.691,65,21049.429
Syrian Arab Republic,SYR,2020,66,83.663,66,21049.429
Syrian Arab Republic,SYR,2020,67,77.8535,67,21049.429
Syrian Arab Republic,SYR,2020,68,72.1805,68,21049.429
Syrian Arab Republic,SYR,2020,69,66.5595,69,21049.429
Syrian Arab Republic,SYR,2020,70,61.0955,70,21049.429
Syrian Arab Republic,SYR,2020,71,59.6885,71,21049.429
Syrian Arab Republic,SYR,2020,72,57.041,72,21049.429
Syrian Arab Republic,SYR,2020,73,49.7755,73,21049.429
Syrian Arab Republic,SYR,2020,74,43.5095,74,21049.429
Syrian Arab Republic,SYR,2020,75,38.8445,75,21049.429
Syrian Arab Republic,SYR,2020,76,34.9445,76,21049.429
Syrian Arab Republic,SYR,2020,77,31.762,77,21049.429
Syrian Arab Republic,SYR,2020,78,28.935,78,21049.429
Syrian Arab Republic,SYR,2020,79,25.6,79,21049.429
Syrian Arab Republic,SYR,2020,80,22.726,80,21049.429
Syrian Arab Republic,SYR,2020,81,20.351,81,21049.429
Syrian Arab Republic,SYR,2020,82,17.645,82,21049.429
Syrian Arab Republic,SYR,2020,83,14.8355,83,21049.429
Syrian Arab Republic,SYR,2020,84,12.3455,84,21049.429
Syrian Arab Republic,SYR,2020,85,10.3575,85,21049.429
